Lane 1 Flow (Veh/5 Minutes),Time,Clearance Time in Seconds,Safe
71,8:20,431,1
74,8:25,523,1
75,8:30,401,1
70,8:35,405,1
61,8:40,284,1
68,8:45,343,1
69,8:50,516,1
68,8:55,572,1
79,9:00,468,1
81,9:05,407,1
88,9:10,416,1
108,9:15,555,0
110,9:20,672,0
111,9:25,455,0
113,9:30,743,0
109,9:35,393,0
106,9:40,441,0
122,9:45,360,0
118,9:50,582,0
93,9:55,389,1
98,10:00,378,1
100,10:05,464,1
106,10:10,457,0
125,10:15,724,0
101,10:20,260,0
106,10:25,327,0
117,10:30,423,0
94,10:35,375,1
93,10:40,286,1
122,10:45,691,0
121,10:50,853,0
110,10:55,320,0
106,11:00,326,0
107,11:05,885,0
103,11:10,450,0
95,11:15,473,1
101,11:20,405,0
96,11:25,540,1
98,11:30,355,1
122,11:35,354,0
124,11:40,640,0
109,11:45,843,0
108,11:50,427,0
96,11:55,453,1
93,12:00,338,1
84,12:05,366,1
99,12:10,448,1
100,12:15,458,1
102,12:20,300,0
114,12:25,622,0
112,12:30,410,0
108,12:35,454,0
94,12:40,288,1
89,12:45,475,1
78,12:50,320,1
85,12:55,473,1
92,13:00,310,1
97,13:05,492,1
100,13:10,268,1
96,13:15,290,1
82,13:20,307,1
87,13:25,387,1
91,13:30,432,1
101,13:35,351,0
97,13:40,417,1
90,13:45,454,1
79,13:50,397,1
105,13:55,458,0
104,14:00,608,0
85,14:05,252,1
99,14:10,241,1
103,14:15,767,0
112,14:20,459,0
116,14:25,857,0
94,14:30,394,1
94,14:35,280,1
111,14:40,270,0
95,14:45,354,1
104,14:50,675,0
117,14:55,554,0
103,15:00,698,0
96,15:05,343,1
103,15:10,396,0
97,15:15,263,1
87,15:20,331,1
99,15:25,220,1
113,15:30,573,0
114,15:35,776,0
99,15:40,254,1
115,15:45,309,0
87,15:50,393,1
100,15:55,515,1
99,16:00,405,1
89,16:05,310,1
88,16:10,266,1
117,16:15,653,0
94,16:20,402,1
90,16:25,427,1
91,16:30,334,1
86,16:35,464,1
93,16:40,375,1
82,16:45,248,1
88,16:50,321,1
84,16:55,386,1
84,17:00,462,1
88,17:05,396,1
83,17:10,256,1
98,17:15,343,1
99,17:20,359,1
77,17:25,228,1
89,17:30,298,1
80,17:35,260,1
65,17:40,398,1
96,17:45,239,1
56,17:50,443,1
68,17:55,431,1
65,18:00,291,1
67,18:05,462,1
77,18:10,416,1
69,18:15,453,1
80,18:20,407,1
64,18:25,467,1
77,18:30,279,1
76,18:35,392,1
64,18:40,533,1
64,18:45,472,1
59,18:50,277,1
70,18:55,418,1
56,19:00,382,1
73,19:05,442,1
61,19:10,227,1
69,19:15,267,1
68,19:20,508,1
78,19:25,338,1
61,19:30,450,1
62,19:35,375,1
61,19:40,344,1
49,19:45,159,1
70,19:50,380,1
54,19:55,451,1
62,20:00,529,1
54,20:05,546,1
47,20:10,204,1
49,20:15,220,1
41,20:20,189,1
50,20:25,461,1
42,20:30,278,1
46,20:35,205,1
42,20:40,156,1
46,20:45,215,1
48,20:50,206,1
51,20:55,480,1
41,21:00,263,1
40,21:05,249,1
48,21:10,235,1
38,21:15,173,1
46,21:20,259,1
38,21:25,196,1
39,21:30,227,1
32,21:35,227,1
23,21:40,206,1
42,21:45,197,1
24,21:50,165,1
41,21:55,241,1
24,22:00,146,1
33,22:05,102,1
34,22:10,190,1
27,22:15,238,1
38,22:20,160,1
21,22:25,213,1
30,22:30,247,1
21,22:35,253,1
36,22:40,145,1
23,22:45,201,1
16,22:50,181,1
18,22:55,232,1
18,23:00,218,1
11,23:05,235,1
20,23:10,199,1
13,23:15,269,1
10,23:20,228,1
17,23:25,260,1
15,23:30,219,1
15,23:35,262,1
12,23:40,217,1
15,23:45,242,1
15,23:50,134,1
11,23:55,205,1
11,0:00,185,1
11,0:05,231,1
13,0:10,153,1
11,0:15,218,1
7,0:20,252,1
9,0:25,240,1
11,0:30,188,1
7,0:35,191,1
6,0:40,224,1
9,0:45,205,1
7,0:50,238,1
5,0:55,118,1
3,1:00,149,1
5,1:05,225,1
8,1:10,216,1
8,1:15,206,1
7,1:20,256,1
4,1:25,174,1
3,1:30,251,1
5,1:35,106,1
3,1:40,233,1
6,1:45,260,1
4,1:50,285,1
5,1:55,232,1
6,2:00,210,1
1,2:05,278,1
5,2:10,162,1
3,2:15,165,1
4,2:20,212,1
4,2:25,194,1
6,2:30,189,1
2,2:35,164,1
3,2:40,270,1
1,2:45,210,1
1,2:50,208,1
3,2:55,260,1
2,3:00,130,1
3,3:05,247,1
6,3:10,231,1
3,3:15,250,1
0,3:20,158,1
4,3:25,213,1
6,3:30,263,1
6,3:35,228,1
12,3:40,220,1
8,3:45,182,1
8,3:50,174,1
5,3:55,251,1
3,4:00,156,1
6,4:05,165,1
9,4:10,215,1
18,4:15,178,1
13,4:20,219,1
21,4:25,162,1
21,4:30,184,1
28,4:35,229,1
28,4:40,216,1
26,4:45,208,1
40,4:50,177,1
44,4:55,145,1
42,5:00,240,1
41,5:05,192,1
52,5:10,462,1
76,5:15,272,1
68,5:20,212,1
76,5:25,383,1
66,5:30,415,1
95,5:35,271,1
107,5:40,808,0
110,5:45,694,0
87,5:50,340,1
100,5:55,273,1
119,6:00,447,0
110,6:05,348,0
119,6:10,425,0
117,6:15,364,0
151,6:20,471,0
146,6:25,1006,0
158,6:30,543,0
149,6:35,775,0
161,6:40,827,0
175,6:45,978,0
149,6:50,1151,0
132,6:55,854,0
126,7:00,364,0
112,7:05,491,0
106,7:10,454,0
104,7:15,608,0
86,7:20,419,1
95,7:25,407,1
72,7:30,335,1
77,7:35,347,1
47,7:40,236,1
57,7:45,441,1
86,7:50,358,1
78,7:55,416,1
83,8:00,315,1
84,8:05,351,1
86,8:10,287,1
73,8:15,472,1
82,8:20,460,1
74,8:25,270,1
60,8:30,304,1
40,8:35,180,1
55,8:40,350,1
83,8:45,397,1
75,8:50,334,1
67,8:55,448,1
76,9:00,498,1
64,9:05,447,1
65,9:10,470,1
84,9:15,312,1
104,9:20,434,0
92,9:25,399,1
112,9:30,643,0
95,9:35,431,1
120,9:40,333,0
102,9:45,717,0
103,9:50,755,0
102,9:55,466,0
109,10:00,786,0
98,10:05,498,1
119,10:10,556,0
91,10:15,266,1
131,10:20,754,0
111,10:25,682,0
121,10:30,588,0
94,10:35,414,1
110,10:40,432,0
104,10:45,410,0
124,10:50,415,0
89,10:55,401,1
105,11:00,480,0
116,11:05,739,0
117,11:10,299,0
115,11:15,529,0
93,11:20,282,1
102,11:25,775,0
89,11:30,481,1
101,11:35,500,0
97,11:40,178,1
104,11:45,596,0
108,11:50,785,0
91,11:55,406,1
97,12:00,462,1
93,12:05,355,1
99,12:10,532,1
95,12:15,309,1
90,12:20,498,1
104,12:25,698,0
77,12:30,272,1
106,12:35,791,0
101,12:40,784,0
108,12:45,548,0
92,12:50,278,1
104,12:55,711,0
110,13:00,424,0
97,13:05,413,1
99,13:10,417,1
107,13:15,328,0
88,13:20,283,1
91,13:25,427,1
96,13:30,332,1
95,13:35,327,1
112,13:40,654,0
94,13:45,341,1
128,13:50,577,0
107,13:55,285,0
100,14:00,755,1
89,14:05,421,1
95,14:10,450,1
113,14:15,350,0
97,14:20,475,1
97,14:25,321,1
89,14:30,312,1
97,14:35,217,1
102,14:40,529,0
87,14:45,416,1
99,14:50,491,1
111,14:55,759,0
109,15:00,277,0
102,15:05,771,0
103,15:10,788,0
94,15:15,452,1
102,15:20,581,0
95,15:25,310,1
80,15:30,305,1
107,15:35,476,0
101,15:40,364,0
118,15:45,495,0
107,15:50,624,0
95,15:55,528,1
80,16:00,425,1
105,16:05,821,0
99,16:10,397,1
100,16:15,704,1
94,16:20,396,1
84,16:25,463,1
70,16:30,213,1
94,16:35,262,1
110,16:40,458,0
93,16:45,422,1
92,16:50,404,1
76,16:55,271,1
90,17:00,337,1
78,17:05,502,1
100,17:10,339,1
97,17:15,415,1
101,17:20,777,0
90,17:25,474,1
97,17:30,187,1
87,17:35,304,1
92,17:40,500,1
88,17:45,415,1
85,17:50,312,1
76,17:55,423,1
73,18:00,458,1
64,18:05,368,1
77,18:10,334,1
81,18:15,411,1
74,18:20,373,1
80,18:25,333,1
90,18:30,467,1
77,18:35,452,1
85,18:40,492,1
78,18:45,333,1
96,18:50,589,1
74,18:55,407,1
71,19:00,272,1
79,19:05,325,1
80,19:10,316,1
90,19:15,498,1
80,19:20,322,1
79,19:25,494,1
76,19:30,306,1
59,19:35,190,1
68,19:40,431,1
58,19:45,463,1
64,19:50,273,1
57,19:55,552,1
73,20:00,262,1
59,20:05,493,1
65,20:10,345,1
76,20:15,336,1
55,20:20,340,1
61,20:25,325,1
34,20:30,225,1
45,20:35,242,1
60,20:40,493,1
55,20:45,233,1
60,20:50,448,1
36,20:55,277,1
53,21:00,450,1
48,21:05,154,1
50,21:10,357,1
52,21:15,452,1
53,21:20,295,1
33,21:25,203,1
59,21:30,293,1
49,21:35,126,1
43,21:40,230,1
39,21:45,193,1
35,21:50,183,1
32,21:55,113,1
40,22:00,249,1
41,22:05,131,1
43,22:10,224,1
42,22:15,159,1
28,22:20,263,1
30,22:25,202,1
34,22:30,217,1
26,22:35,277,1
23,22:40,286,1
17,22:45,194,1
22,22:50,216,1
15,22:55,142,1
19,23:00,179,1
12,23:05,180,1
17,23:10,198,1
18,23:15,116,1
22,23:20,150,1
13,23:25,258,1
16,23:30,205,1
15,23:35,210,1
17,23:40,280,1
21,23:45,180,1
12,23:50,187,1
13,23:55,236,1
13,0:00,114,1
10,0:05,123,1
17,0:10,190,1
13,0:15,167,1
9,0:20,218,1
15,0:25,197,1
14,0:30,169,1
4,0:35,236,1
5,0:40,160,1
11,0:45,181,1
7,0:50,205,1
6,0:55,144,1
4,1:00,166,1
6,1:05,169,1
6,1:10,192,1
4,1:15,196,1
5,1:20,103,1
2,1:25,279,1
9,1:30,218,1
7,1:35,196,1
3,1:40,117,1
7,1:45,180,1
8,1:50,202,1
6,1:55,187,1
1,2:00,204,1
4,2:05,117,1
4,2:10,236,1
5,2:15,192,1
3,2:20,262,1
5,2:25,211,1
8,2:30,205,1
5,2:35,187,1
4,2:40,207,1
3,2:45,230,1
7,2:50,209,1
4,2:55,244,1
2,3:00,192,1
7,3:05,198,1
6,3:10,177,1
6,3:15,280,1
4,3:20,212,1
3,3:25,175,1
8,3:30,167,1
11,3:35,169,1
9,3:40,254,1
13,3:45,220,1
10,3:50,175,1
8,3:55,228,1
8,4:00,169,1
10,4:05,177,1
10,4:10,157,1
13,4:15,186,1
10,4:20,214,1
13,4:25,254,1
10,4:30,150,1
31,4:35,206,1
32,4:40,208,1
33,4:45,185,1
37,4:50,199,1
42,4:55,229,1
44,5:00,214,1
39,5:05,216,1
52,5:10,442,1
55,5:15,241,1
64,5:20,329,1
71,5:25,451,1
62,5:30,247,1
86,5:35,400,1
100,5:40,576,1
93,5:45,338,1
107,5:50,669,0
81,5:55,219,1
91,6:00,573,1
95,6:05,313,1
102,6:10,696,0
121,6:15,520,0
126,6:20,520,0
135,6:25,707,0
142,6:30,514,0
148,6:35,876,0
176,6:40,888,0
148,6:45,1291,0
169,6:50,586,0
147,6:55,812,0
146,7:00,1012,0
134,7:05,349,0
129,7:10,232,0
126,7:15,562,0
117,7:20,609,0
99,7:25,228,1
67,7:30,317,1
76,7:35,303,1
81,7:40,465,1
77,7:45,415,1
77,7:50,334,1
78,7:55,356,1
89,8:00,420,1
97,8:05,305,1
94,8:10,334,1
92,8:15,458,1
79,8:20,430,1
90,8:25,298,1
91,8:30,322,1
85,8:35,353,1
85,8:40,464,1
88,8:45,416,1
93,8:50,266,1
77,8:55,446,1
94,9:00,422,1
75,9:05,228,1
90,9:10,434,1
103,9:15,564,0
115,9:20,421,0
115,9:25,455,0
101,9:30,579,0
117,9:35,625,0
40,9:40,154,1
113,9:45,860,0
110,9:50,730,0
93,9:55,193,1
99,10:00,346,1
121,10:05,311,0
110,10:10,473,0
104,10:15,288,0
116,10:20,369,0
106,10:25,825,0
111,10:30,589,0
100,10:35,229,1
101,10:40,358,0
115,10:45,664,0
105,10:50,661,0
112,10:55,486,0
116,11:00,501,0
115,11:05,628,0
101,11:10,483,0
102,11:15,527,0
104,11:20,651,0
112,11:25,721,0
104,11:30,709,0
98,11:35,492,1
113,11:40,552,0
100,11:45,434,1
105,11:50,737,0
105,11:55,301,0
99,12:00,399,1
96,12:05,387,1
96,12:10,337,1
112,12:15,531,0
97,12:20,435,1
107,12:25,425,0
94,12:30,313,1
101,12:35,422,0
112,12:40,288,0
117,12:45,633,0
116,12:50,467,0
88,12:55,426,1
104,13:00,491,0
106,13:05,862,0
98,13:10,517,1
95,13:15,269,1
104,13:20,592,0
86,13:25,465,1
95,13:30,340,1
112,13:35,717,0
104,13:40,434,0
108,13:45,471,0
88,13:50,431,1
107,13:55,320,0
98,14:00,440,1
100,14:05,471,1
97,14:10,242,1
102,14:15,635,0
109,14:20,365,0
85,14:25,245,1
116,14:30,695,0
102,14:35,260,0
99,14:40,499,1
124,14:45,751,0
100,14:50,608,1
91,14:55,333,1
96,15:00,402,1
96,15:05,326,1
94,15:10,438,1
104,15:15,620,0
94,15:20,430,1
101,15:25,379,0
101,15:30,709,0
100,15:35,382,1
108,15:40,723,0
93,15:45,421,1
104,15:50,431,0
98,15:55,499,1
95,16:00,403,1
86,16:05,296,1
82,16:10,612,1
98,16:15,428,1
100,16:20,505,1
99,16:25,501,1
92,16:30,434,1
89,16:35,284,1
91,16:40,373,1
87,16:45,162,1
81,16:50,362,1
97,16:55,387,1
81,17:00,334,1
91,17:05,366,1
91,17:10,416,1
111,17:15,637,0
93,17:20,541,1
90,17:25,429,1
96,17:30,355,1
74,17:35,423,1
76,17:40,484,1
93,17:45,433,1
68,17:50,338,1
70,17:55,467,1
72,18:00,525,1
75,18:05,384,1
99,18:10,312,1
86,18:15,414,1
82,18:20,212,1
90,18:25,316,1
89,18:30,391,1
98,18:35,285,1
96,18:40,569,1
89,18:45,278,1
84,18:50,435,1
78,18:55,246,1
74,19:00,399,1
70,19:05,544,1
93,19:10,514,1
99,19:15,412,1
105,19:20,548,0
85,19:25,428,1
88,19:30,448,1
73,19:35,316,1
93,19:40,284,1
95,19:45,358,1
82,19:50,528,1
71,19:55,263,1
84,20:00,457,1
62,20:05,520,1
61,20:10,502,1
53,20:15,419,1
57,20:20,340,1
57,20:25,200,1
49,20:30,251,1
76,20:35,560,1
71,20:40,368,1
57,20:45,350,1
79,20:50,347,1
55,20:55,354,1
65,21:00,401,1
60,21:05,410,1
68,21:10,420,1
58,21:15,228,1
45,21:20,157,1
58,21:25,385,1
50,21:30,563,1
61,21:35,348,1
54,21:40,395,1
58,21:45,384,1
44,21:50,160,1
47,21:55,148,1
43,22:00,240,1
44,22:05,209,1
57,22:10,510,1
31,22:15,222,1
47,22:20,218,1
33,22:25,272,1
40,22:30,138,1
44,22:35,201,1
26,22:40,144,1
44,22:45,209,1
39,22:50,176,1
27,22:55,244,1
27,23:00,247,1
32,23:05,156,1
28,23:10,235,1
23,23:15,232,1
30,23:20,163,1
21,23:25,280,1
19,23:30,271,1
26,23:35,193,1
20,23:40,211,1
24,23:45,213,1
22,23:50,165,1
27,23:55,139,1
15,0:00,143,1
13,0:05,200,1
18,0:10,259,1
13,0:15,150,1
14,0:20,151,1
11,0:25,206,1
15,0:30,198,1
13,0:35,221,1
9,0:40,205,1
8,0:45,223,1
11,0:50,206,1
9,0:55,172,1
15,1:00,180,1
10,1:05,255,1
4,1:10,207,1
8,1:15,217,1
11,1:20,142,1
5,1:25,245,1
6,1:30,267,1
9,1:35,230,1
3,1:40,132,1
9,1:45,228,1
5,1:50,193,1
6,1:55,211,1
8,2:00,233,1
5,2:05,185,1
5,2:10,234,1
6,2:15,218,1
6,2:20,127,1
6,2:25,197,1
3,2:30,194,1
7,2:35,209,1
6,2:40,203,1
3,2:45,188,1
6,2:50,180,1
4,2:55,247,1
6,3:00,149,1
5,3:05,279,1
8,3:10,153,1
5,3:15,106,1
9,3:20,223,1
2,3:25,269,1
10,3:30,241,1
15,3:35,196,1
15,3:40,230,1
13,3:45,127,1
11,3:50,268,1
10,3:55,255,1
10,4:00,217,1
13,4:05,172,1
14,4:10,288,1
21,4:15,190,1
30,4:20,238,1
25,4:25,239,1
28,4:30,199,1
29,4:35,271,1
49,4:40,141,1
47,4:45,212,1
50,4:50,448,1
57,4:55,575,1
55,5:00,213,1
48,5:05,141,1
91,5:10,319,1
71,5:15,380,1
87,5:20,518,1
84,5:25,266,1
93,5:30,384,1
87,5:35,367,1
108,5:40,675,0
122,5:45,520,0
110,5:50,666,0
106,5:55,372,0
109,6:00,682,0
124,6:05,420,0
117,6:10,561,0
145,6:15,609,0
152,6:20,830,0
157,6:25,653,0
144,6:30,610,0
165,6:35,803,0
191,6:40,905,0
162,6:45,872,0
136,6:50,1157,0
137,6:55,525,0
141,7:00,916,0
128,7:05,591,0
115,7:10,785,0
83,7:15,336,1
97,7:20,328,1
92,7:25,411,1
87,7:30,452,1
83,7:35,446,1
78,7:40,474,1
71,7:45,428,1
63,7:50,449,1
62,7:55,254,1
71,8:00,424,1
65,8:05,412,1
68,8:10,476,1
76,8:15,308,1
60,8:20,355,1
69,8:25,380,1
68,8:30,277,1
56,8:35,413,1
69,8:40,351,1
65,8:45,499,1
60,8:50,296,1
71,8:55,269,1
75,9:00,280,1
70,9:05,221,1
78,9:10,508,1
90,9:15,342,1
112,9:20,479,0
119,9:25,665,0
118,9:30,658,0
110,9:35,455,0
98,9:40,454,1
117,9:45,445,0
107,9:50,431,0
119,9:55,664,0
100,10:00,437,1
97,10:05,514,1
103,10:10,636,0
115,10:15,238,0
98,10:20,340,1
103,10:25,679,0
120,10:30,377,0
92,10:35,410,1
124,10:40,300,0
103,10:45,229,0
113,10:50,467,0
112,10:55,688,0
105,11:00,757,0
116,11:05,332,0
97,11:10,397,1
103,11:15,322,0
107,11:20,347,0
107,11:25,857,0
95,11:30,267,1
102,11:35,699,0
113,11:40,777,0
123,11:45,580,0
100,11:50,721,1
81,11:55,455,1
97,12:00,460,1
103,12:05,462,0
80,12:10,499,1
74,12:15,383,1
81,12:20,407,1
94,12:25,504,1
105,12:30,756,0
82,12:35,435,1
89,12:40,500,1
84,12:45,278,1
80,12:50,252,1
92,12:55,318,1
84,13:00,373,1
97,13:05,345,1
92,13:10,389,1
93,13:15,285,1
100,13:20,526,1
97,13:25,385,1
106,13:30,446,0
96,13:35,333,1
89,13:40,481,1
96,13:45,332,1
93,13:50,300,1
96,13:55,276,1
82,14:00,284,1
114,14:05,508,0
92,14:10,280,1
100,14:15,459,1
110,14:20,683,0
100,14:25,738,1
94,14:30,338,1
106,14:35,395,0
103,14:40,830,0
106,14:45,274,0
113,14:50,349,0
101,14:55,499,0
96,15:00,291,1
99,15:05,328,1
89,15:10,332,1
87,15:15,341,1
100,15:20,685,1
97,15:25,486,1
103,15:30,575,0
114,15:35,761,0
112,15:40,729,0
105,15:45,328,0
106,15:50,878,0
130,15:55,398,0
92,16:00,221,1
94,16:05,394,1
95,16:10,418,1
103,16:15,678,0
91,16:20,417,1
88,16:25,289,1
94,16:30,365,1
88,16:35,462,1
80,16:40,277,1
116,16:45,760,0
87,16:50,345,1
91,16:55,317,1
96,17:00,395,1
100,17:05,376,1
94,17:10,341,1
104,17:15,262,0
98,17:20,452,1
98,17:25,238,1
85,17:30,315,1
78,17:35,242,1
73,17:40,210,1
66,17:45,389,1
99,17:50,304,1
75,17:55,253,1
70,18:00,392,1
68,18:05,516,1
70,18:10,453,1
86,18:15,459,1
77,18:20,327,1
65,18:25,393,1
78,18:30,320,1
80,18:35,523,1
73,18:40,262,1
67,18:45,408,1
74,18:50,483,1
72,18:55,410,1
87,19:00,347,1
62,19:05,456,1
76,19:10,381,1
68,19:15,473,1
71,19:20,365,1
59,19:25,327,1
65,19:30,264,1
76,19:35,377,1
56,19:40,494,1
59,19:45,511,1
54,19:50,440,1
66,19:55,347,1
41,20:00,164,1
58,20:05,390,1
58,20:10,481,1
40,20:15,251,1
54,20:20,552,1
46,20:25,269,1
43,20:30,142,1
49,20:35,183,1
38,20:40,167,1
45,20:45,237,1
39,20:50,295,1
37,20:55,269,1
49,21:00,217,1
43,21:05,199,1
45,21:10,201,1
41,21:15,169,1
41,21:20,194,1
33,21:25,199,1
38,21:30,231,1
51,21:35,259,1
26,21:40,238,1
39,21:45,193,1
32,21:50,253,1
34,21:55,143,1
31,22:00,246,1
30,22:05,283,1
26,22:10,156,1
25,22:15,201,1
26,22:20,202,1
22,22:25,229,1
23,22:30,199,1
20,22:35,144,1
19,22:40,228,1
20,22:45,200,1
16,22:50,154,1
20,22:55,182,1
17,23:00,266,1
14,23:05,269,1
13,23:10,176,1
15,23:15,149,1
16,23:20,234,1
10,23:25,157,1
15,23:30,242,1
16,23:35,180,1
15,23:40,120,1
14,23:45,233,1
9,23:50,228,1
11,23:55,204,1
15,0:00,152,1
9,0:05,167,1
12,0:10,122,1
8,0:15,196,1
9,0:20,180,1
9,0:25,235,1
6,0:30,163,1
4,0:35,222,1
7,0:40,210,1
7,0:45,201,1
8,0:50,192,1
7,0:55,199,1
7,1:00,234,1
9,1:05,143,1
4,1:10,164,1
5,1:15,264,1
4,1:20,201,1
5,1:25,195,1
3,1:30,260,1
5,1:35,198,1
4,1:40,202,1
3,1:45,243,1
7,1:50,270,1
6,1:55,179,1
4,2:00,272,1
0,2:05,254,1
2,2:10,184,1
4,2:15,150,1
3,2:20,132,1
5,2:25,183,1
4,2:30,156,1
5,2:35,132,1
0,2:40,118,1
5,2:45,217,1
2,2:50,144,1
2,2:55,154,1
1,3:00,210,1
5,3:05,153,1
2,3:10,220,1
2,3:15,191,1
6,3:20,222,1
6,3:25,150,1
10,3:30,147,1
5,3:35,181,1
10,3:40,236,1
6,3:45,252,1
13,3:50,185,1
5,3:55,139,1
7,4:00,223,1
11,4:05,180,1
12,4:10,261,1
10,4:15,213,1
11,4:20,283,1
19,4:25,189,1
24,4:30,118,1
26,4:35,184,1
31,4:40,222,1
38,4:45,156,1
45,4:50,210,1
44,4:55,160,1
52,5:00,331,1
59,5:05,542,1
60,5:10,184,1
66,5:15,390,1
68,5:20,375,1
70,5:25,381,1
86,5:30,482,1
92,5:35,442,1
100,5:40,347,1
104,5:45,361,0
115,5:50,445,0
93,5:55,504,1
116,6:00,454,0
110,6:05,739,0
107,6:10,348,0
138,6:15,883,0
161,6:20,1111,0
157,6:25,610,0
137,6:30,1259,0
183,6:35,797,0
178,6:40,730,0
172,6:45,1071,0
146,6:50,918,0
139,6:55,1030,0
121,7:00,627,0
127,7:05,320,0
88,7:10,408,1
94,7:15,484,1
89,7:20,449,1
79,7:25,399,1
88,7:30,478,1
88,7:35,524,1
76,7:40,413,1
73,7:45,409,1
79,7:50,326,1
74,7:55,360,1
69,8:00,394,1
56,8:05,418,1
63,8:10,452,1
50,8:15,421,1
70,8:20,292,1
67,8:25,317,1
75,8:30,401,1
70,8:35,456,1
63,8:40,434,1
73,8:45,420,1
74,8:50,467,1
80,8:55,261,1
71,9:00,455,1
78,9:05,389,1
73,9:10,365,1
97,9:15,537,1
91,9:20,366,1
118,9:25,371,0
121,9:30,715,0
108,9:35,717,0
119,9:40,796,0
107,9:45,666,0
100,9:50,601,1
109,9:55,721,0
101,10:00,540,0
121,10:05,517,0
107,10:10,432,0
114,10:15,505,0
114,10:20,408,0
113,10:25,346,0
108,10:30,610,0
119,10:35,846,0
113,10:40,479,0
120,10:45,688,0
118,10:50,555,0
106,10:55,489,0
131,11:00,472,0
101,11:05,636,0
81,11:10,368,1
103,11:15,286,0
115,11:20,486,0
103,11:25,426,0
120,11:30,488,0
126,11:35,325,0
98,11:40,276,1
98,11:45,359,1
92,11:50,251,1
84,11:55,298,1
106,12:00,502,0
103,12:05,729,0
110,12:10,791,0
101,12:15,346,0
97,12:20,440,1
109,12:25,663,0
99,12:30,546,1
92,12:35,309,1
93,12:40,316,1
111,12:45,265,0
91,12:50,386,1
84,12:55,367,1
70,13:00,330,1
89,13:05,449,1
91,13:10,285,1
94,13:15,334,1
103,13:20,768,0
105,13:25,528,0
89,13:30,276,1
95,13:35,297,1
100,13:40,789,1
96,13:45,279,1
102,13:50,453,0
103,13:55,611,0
112,14:00,819,0
91,14:05,447,1
89,14:10,314,1
106,14:15,347,0
121,14:20,859,0
106,14:25,300,0
101,14:30,594,0
107,14:35,655,0
114,14:40,460,0
121,14:45,806,0
118,14:50,449,0
97,14:55,439,1
100,15:00,816,1
97,15:05,284,1
95,15:10,346,1
109,15:15,650,0
90,15:20,394,1
97,15:25,288,1
102,15:30,562,0
112,15:35,398,0
96,15:40,522,1
119,15:45,749,0
107,15:50,747,0
104,15:55,553,0
96,16:00,349,1
96,16:05,470,1
92,16:10,424,1
95,16:15,351,1
94,16:20,407,1
99,16:25,312,1
97,16:30,350,1
88,16:35,189,1
90,16:40,487,1
92,16:45,378,1
85,16:50,403,1
114,16:55,726,0
104,17:00,253,0
89,17:05,211,1
83,17:10,362,1
103,17:15,565,0
85,17:20,434,1
95,17:25,350,1
100,17:30,437,1
84,17:35,543,1
75,17:40,513,1
92,17:45,280,1
69,17:50,309,1
85,17:55,398,1
69,18:00,463,1
68,18:05,250,1
81,18:10,377,1
88,18:15,514,1
89,18:20,299,1
93,18:25,377,1
75,18:30,305,1
70,18:35,508,1
73,18:40,343,1
78,18:45,281,1
73,18:50,299,1
61,18:55,377,1
59,19:00,451,1
79,19:05,344,1
71,19:10,470,1
76,19:15,453,1
83,19:20,463,1
64,19:25,529,1
60,19:30,417,1
73,19:35,384,1
78,19:40,438,1
62,19:45,397,1
67,19:50,195,1
64,19:55,453,1
65,20:00,439,1
55,20:05,241,1
71,20:10,369,1
68,20:15,206,1
61,20:20,294,1
49,20:25,220,1
62,20:30,407,1
61,20:35,227,1
53,20:40,528,1
50,20:45,350,1
47,20:50,184,1
44,20:55,209,1
39,21:00,207,1
32,21:05,168,1
51,21:10,431,1
44,21:15,137,1
49,21:20,191,1
52,21:25,316,1
42,21:30,288,1
41,21:35,244,1
39,21:40,233,1
45,21:45,171,1
29,21:50,172,1
32,21:55,187,1
29,22:00,223,1
37,22:05,128,1
43,22:10,198,1
42,22:15,232,1
27,22:20,169,1
29,22:25,139,1
28,22:30,262,1
28,22:35,198,1
25,22:40,178,1
17,22:45,157,1
19,22:50,257,1
30,22:55,212,1
19,23:00,210,1
24,23:05,239,1
20,23:10,250,1
13,23:15,155,1
20,23:20,279,1
13,23:25,137,1
13,23:30,263,1
14,23:35,213,1
10,23:40,237,1
14,23:45,184,1
15,23:50,245,1
16,23:55,156,1
11,0:00,198,1
14,0:05,198,1
14,0:10,124,1
7,0:15,254,1
10,0:20,136,1
12,0:25,136,1
12,0:30,206,1
8,0:35,256,1
10,0:40,177,1
6,0:45,189,1
7,0:50,148,1
6,0:55,132,1
5,1:00,236,1
11,1:05,197,1
7,1:10,213,1
8,1:15,198,1
11,1:20,206,1
5,1:25,208,1
5,1:30,205,1
5,1:35,193,1
5,1:40,231,1
3,1:45,189,1
7,1:50,130,1
4,1:55,119,1
8,2:00,224,1
4,2:05,174,1
5,2:10,179,1
4,2:15,204,1
6,2:20,217,1
4,2:25,249,1
4,2:30,237,1
5,2:35,168,1
5,2:40,216,1
4,2:45,187,1
5,2:50,177,1
4,2:55,250,1
2,3:00,235,1
2,3:05,166,1
3,3:10,224,1
5,3:15,168,1
3,3:20,191,1
4,3:25,226,1
4,3:30,246,1
11,3:35,127,1
11,3:40,203,1
6,3:45,128,1
4,3:50,230,1
8,3:55,192,1
6,4:00,200,1
9,4:05,218,1
14,4:10,148,1
19,4:15,266,1
18,4:20,157,1
21,4:25,160,1
24,4:30,179,1
