5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,Safe,Clearance Time in Seconds,Time
05/01/2016 22:05,25,1,100,1,41,22:05
05/01/2016 22:10,26,1,100,1,6,22:10
05/01/2016 22:15,31,1,100,1,28,22:15
05/01/2016 22:20,29,1,100,1,6,22:20
05/01/2016 22:25,25,1,100,1,53,22:25
05/01/2016 22:30,25,1,100,1,23,22:30
05/01/2016 22:35,20,1,100,1,27,22:35
05/01/2016 22:40,19,1,100,1,1,22:40
05/01/2016 22:45,15,1,100,1,54,22:45
05/01/2016 22:50,18,1,100,1,36,22:50
05/01/2016 22:55,13,1,100,1,16,22:55
05/01/2016 23:00,13,1,100,1,3,23:00
05/01/2016 23:05,13,1,100,1,16,23:05
05/01/2016 23:10,18,1,100,1,11,23:10
05/01/2016 23:15,15,1,100,1,53,23:15
05/01/2016 23:20,12,1,100,1,58,23:20
05/01/2016 23:25,12,1,100,1,54,23:25
05/01/2016 23:30,8,1,100,1,53,23:30
05/01/2016 23:35,14,1,100,1,47,23:35
05/01/2016 23:40,13,1,100,1,27,23:40
05/01/2016 23:45,15,1,100,1,1,23:45
05/01/2016 23:50,16,1,100,1,46,23:50
05/01/2016 23:55,12,1,100,1,42,23:55
06/01/2016 0:00,13,1,100,1,40,0:00
06/01/2016 0:05,5,1,100,1,41,0:05
06/01/2016 0:10,7,1,100,1,28,0:10
06/01/2016 0:15,8,1,100,1,51,0:15
06/01/2016 0:20,8,1,100,1,34,0:20
06/01/2016 0:25,6,1,100,1,22,0:25
06/01/2016 0:30,9,1,100,1,45,0:30
06/01/2016 0:35,10,1,100,1,17,0:35
06/01/2016 0:40,11,1,100,1,35,0:40
06/01/2016 0:45,2,1,100,1,1,0:45
06/01/2016 0:50,7,1,100,1,8,0:50
06/01/2016 0:55,4,1,100,1,3,0:55
06/01/2016 1:00,9,1,100,1,57,1:00
06/01/2016 1:05,4,1,100,1,28,1:05
06/01/2016 1:10,7,1,100,1,49,1:10
06/01/2016 1:15,7,1,100,1,3,1:15
06/01/2016 1:20,6,1,100,1,34,1:20
06/01/2016 1:25,11,1,100,1,7,1:25
06/01/2016 1:30,3,1,100,1,4,1:30
06/01/2016 1:35,3,1,100,1,34,1:35
06/01/2016 1:40,4,1,100,1,19,1:40
06/01/2016 1:45,2,1,100,1,54,1:45
06/01/2016 1:50,1,1,100,1,16,1:50
06/01/2016 1:55,7,1,100,1,8,1:55
06/01/2016 2:00,5,1,100,1,44,2:00
06/01/2016 2:05,4,1,100,1,21,2:05
06/01/2016 2:10,1,1,100,1,18,2:10
06/01/2016 2:15,4,1,100,1,12,2:15
06/01/2016 2:20,3,1,100,1,27,2:20
06/01/2016 2:25,1,1,100,1,27,2:25
06/01/2016 2:30,4,1,100,1,57,2:30
06/01/2016 2:35,5,1,100,1,22,2:35
06/01/2016 2:40,2,1,100,1,50,2:40
06/01/2016 2:45,2,1,100,1,51,2:45
06/01/2016 2:50,7,1,100,1,47,2:50
06/01/2016 2:55,3,1,100,1,5,2:55
06/01/2016 3:00,5,1,100,1,38,3:00
06/01/2016 3:05,3,1,100,1,8,3:05
06/01/2016 3:10,2,1,100,1,40,3:10
06/01/2016 3:15,5,1,100,1,37,3:15
06/01/2016 3:20,7,1,100,1,9,3:20
06/01/2016 3:25,5,1,100,1,6,3:25
06/01/2016 3:30,1,1,100,1,2,3:30
06/01/2016 3:35,10,1,100,1,17,3:35
06/01/2016 3:40,10,1,100,1,12,3:40
06/01/2016 3:45,13,1,100,1,28,3:45
06/01/2016 3:50,8,1,100,1,57,3:50
06/01/2016 3:55,8,1,100,1,33,3:55
06/01/2016 4:00,11,1,100,1,15,4:00
06/01/2016 4:05,9,1,100,1,32,4:05
06/01/2016 4:10,11,1,100,1,8,4:10
06/01/2016 4:15,15,1,100,1,16,4:15
06/01/2016 4:20,14,1,100,1,7,4:20
06/01/2016 4:25,17,1,100,1,54,4:25
06/01/2016 4:30,10,1,100,1,41,4:30
06/01/2016 4:35,33,1,100,1,35,4:35
06/01/2016 4:40,34,1,100,1,24,4:40
06/01/2016 4:45,28,1,100,1,45,4:45
06/01/2016 4:50,41,1,100,1,59,4:50
06/01/2016 4:55,35,1,100,1,28,4:55
06/01/2016 5:00,49,1,100,1,58,5:00
06/01/2016 5:05,38,1,100,1,50,5:05
06/01/2016 5:10,51,1,100,1,39,5:10
06/01/2016 5:15,57,1,100,1,46,5:15
06/01/2016 5:20,61,1,100,1,10,5:20
06/01/2016 5:25,60,1,100,1,55,5:25
06/01/2016 5:30,77,1,100,1,1,5:30
06/01/2016 5:35,79,1,100,1,21,5:35
06/01/2016 5:40,108,1,100,0,457,5:40
06/01/2016 5:45,81,1,100,1,14,5:45
06/01/2016 5:50,101,1,100,0,1320,5:50
06/01/2016 5:55,112,1,100,0,357,5:55
06/01/2016 6:00,97,1,100,1,1,6:00
06/01/2016 6:05,107,1,100,0,1363,6:05
06/01/2016 6:10,101,1,100,0,1054,6:10
06/01/2016 6:15,110,1,100,0,1127,6:15
06/01/2016 6:20,124,1,100,0,581,6:20
06/01/2016 6:25,132,1,100,0,569,6:25
06/01/2016 6:30,117,1,100,0,1004,6:30
06/01/2016 6:35,160,1,100,0,1703,6:35
06/01/2016 6:40,167,1,100,0,1774,6:40
06/01/2016 6:45,160,1,100,0,671,6:45
06/01/2016 6:50,174,1,100,0,1168,6:50
06/01/2016 6:55,159,1,100,0,1676,6:55
06/01/2016 7:00,186,1,100,0,776,7:00
06/01/2016 7:05,144,1,100,0,1782,7:05
06/01/2016 7:10,141,1,100,0,1415,7:10
06/01/2016 7:15,118,1,100,0,1475,7:15
06/01/2016 7:20,103,1,100,0,1270,7:20
06/01/2016 7:25,95,1,100,1,46,7:25
06/01/2016 7:30,73,1,100,1,23,7:30
06/01/2016 7:35,85,1,100,1,57,7:35
06/01/2016 7:40,85,1,100,1,59,7:40
06/01/2016 7:45,73,1,100,1,23,7:45
06/01/2016 7:50,76,1,100,1,8,7:50
06/01/2016 7:55,73,1,100,1,18,7:55
06/01/2016 8:00,91,1,100,1,28,8:00
06/01/2016 8:05,82,1,100,1,33,8:05
06/01/2016 8:10,88,1,100,1,53,8:10
06/01/2016 8:15,96,1,100,1,25,8:15
06/01/2016 8:20,78,1,100,1,48,8:20
06/01/2016 8:25,91,1,100,1,44,8:25
06/01/2016 8:30,82,1,100,1,7,8:30
06/01/2016 8:35,63,1,100,1,51,8:35
06/01/2016 8:40,80,1,100,1,36,8:40
06/01/2016 8:45,81,1,100,1,44,8:45
06/01/2016 8:50,93,1,100,1,26,8:50
06/01/2016 8:55,79,1,100,1,52,8:55
06/01/2016 9:00,70,1,100,1,11,9:00
06/01/2016 9:05,99,1,100,1,8,9:05
06/01/2016 9:10,82,1,100,1,14,9:10
06/01/2016 9:15,117,1,100,0,875,9:15
06/01/2016 9:20,102,1,100,0,450,9:20
06/01/2016 9:25,113,1,100,0,954,9:25
06/01/2016 9:30,112,1,100,0,407,9:30
06/01/2016 9:35,122,1,100,0,1477,9:35
06/01/2016 9:40,94,1,100,1,18,9:40
06/01/2016 9:45,118,1,100,0,540,9:45
06/01/2016 9:50,118,1,100,0,390,9:50
06/01/2016 9:55,109,1,100,0,558,9:55
06/01/2016 10:00,130,1,100,0,1427,10:00
06/01/2016 10:05,103,1,100,0,664,10:05
06/01/2016 10:10,95,1,100,1,58,10:10
06/01/2016 10:15,94,1,100,1,21,10:15
06/01/2016 10:20,89,1,100,1,49,10:20
06/01/2016 10:25,118,1,100,0,1647,10:25
06/01/2016 10:30,103,1,100,0,1389,10:30
06/01/2016 10:35,112,1,100,0,1477,10:35
06/01/2016 10:40,102,1,100,0,1679,10:40
06/01/2016 10:45,108,1,100,0,645,10:45
06/01/2016 10:50,96,1,100,1,17,10:50
06/01/2016 10:55,88,1,100,1,50,10:55
06/01/2016 11:00,91,1,100,1,56,11:00
06/01/2016 11:05,91,1,100,1,38,11:05
06/01/2016 11:10,89,1,100,1,24,11:10
06/01/2016 11:15,94,1,100,1,30,11:15
06/01/2016 11:20,75,1,100,1,20,11:20
06/01/2016 11:25,89,1,100,1,26,11:25
06/01/2016 11:30,79,1,100,1,47,11:30
06/01/2016 11:35,72,1,100,1,51,11:35
06/01/2016 11:40,76,1,100,1,16,11:40
06/01/2016 11:45,64,1,100,1,2,11:45
06/01/2016 11:50,75,1,100,1,55,11:50
06/01/2016 11:55,71,1,100,1,22,11:55
06/01/2016 12:00,61,1,100,1,8,12:00
06/01/2016 12:05,71,1,100,1,9,12:05
06/01/2016 12:10,76,1,100,1,18,12:10
06/01/2016 12:15,67,1,100,1,58,12:15
06/01/2016 12:20,96,1,100,1,54,12:20
06/01/2016 12:25,89,1,100,1,34,12:25
06/01/2016 12:30,100,1,100,1,28,12:30
06/01/2016 12:35,84,1,100,1,17,12:35
06/01/2016 12:40,76,1,100,1,45,12:40
06/01/2016 12:45,78,1,100,1,15,12:45
06/01/2016 12:50,94,1,100,1,39,12:50
06/01/2016 12:55,62,1,100,1,12,12:55
06/01/2016 13:00,59,1,100,1,11,13:00
06/01/2016 13:05,72,1,100,1,43,13:05
06/01/2016 13:10,75,1,100,1,7,13:10
06/01/2016 13:15,76,1,100,1,43,13:15
06/01/2016 13:20,66,1,100,1,52,13:20
06/01/2016 13:25,71,1,100,1,38,13:25
06/01/2016 13:30,75,1,100,1,44,13:30
06/01/2016 13:35,76,1,100,1,38,13:35
06/01/2016 13:40,42,1,100,1,15,13:40
06/01/2016 13:45,60,1,100,1,5,13:45
06/01/2016 13:50,65,1,100,1,19,13:50
06/01/2016 13:55,53,1,100,1,40,13:55
06/01/2016 14:00,52,1,100,1,45,14:00
06/01/2016 14:05,50,1,100,1,42,14:05
06/01/2016 14:10,64,1,100,1,32,14:10
06/01/2016 14:15,79,1,100,1,46,14:15
06/01/2016 14:20,76,1,100,1,43,14:20
06/01/2016 14:25,72,1,100,1,36,14:25
06/01/2016 14:30,66,1,100,1,9,14:30
06/01/2016 14:35,80,1,100,1,25,14:35
06/01/2016 14:40,73,1,100,1,42,14:40
06/01/2016 14:45,89,1,100,1,11,14:45
06/01/2016 14:50,69,1,100,1,4,14:50
06/01/2016 14:55,81,1,100,1,44,14:55
06/01/2016 15:00,72,1,100,1,2,15:00
06/01/2016 15:05,81,1,100,1,41,15:05
06/01/2016 15:10,68,1,100,1,27,15:10
06/01/2016 15:15,77,1,100,1,46,15:15
06/01/2016 15:20,73,1,100,1,29,15:20
06/01/2016 15:25,77,1,100,1,31,15:25
06/01/2016 15:30,76,1,100,1,44,15:30
06/01/2016 15:35,85,1,100,1,39,15:35
06/01/2016 15:40,87,1,100,1,44,15:40
06/01/2016 15:45,85,1,100,1,23,15:45
06/01/2016 15:50,85,1,100,1,34,15:50
06/01/2016 15:55,77,1,100,1,7,15:55
06/01/2016 16:00,59,1,100,1,0,16:00
06/01/2016 16:05,73,1,100,1,51,16:05
06/01/2016 16:10,73,1,100,1,38,16:10
06/01/2016 16:15,81,1,100,1,12,16:15
06/01/2016 16:20,77,1,100,1,53,16:20
06/01/2016 16:25,79,1,100,1,36,16:25
06/01/2016 16:30,82,1,100,1,59,16:30
06/01/2016 16:35,68,1,100,1,13,16:35
06/01/2016 16:40,72,1,100,1,47,16:40
06/01/2016 16:45,80,1,100,1,4,16:45
06/01/2016 16:50,87,1,100,1,4,16:50
06/01/2016 16:55,72,1,100,1,42,16:55
06/01/2016 17:00,67,1,100,1,38,17:00
06/01/2016 17:05,67,1,100,1,12,17:05
06/01/2016 17:10,88,1,100,1,38,17:10
06/01/2016 17:15,95,1,100,1,22,17:15
06/01/2016 17:20,80,1,100,1,20,17:20
06/01/2016 17:25,79,1,100,1,19,17:25
06/01/2016 17:30,75,1,100,1,38,17:30
06/01/2016 17:35,77,1,100,1,59,17:35
06/01/2016 17:40,83,1,100,1,27,17:40
06/01/2016 17:45,71,1,100,1,37,17:45
06/01/2016 17:50,76,1,100,1,5,17:50
06/01/2016 17:55,73,1,100,1,53,17:55
06/01/2016 18:00,64,1,100,1,47,18:00
06/01/2016 18:05,75,1,100,1,37,18:05
06/01/2016 18:10,71,1,100,1,49,18:10
06/01/2016 18:15,85,1,100,1,3,18:15
06/01/2016 18:20,65,1,100,1,5,18:20
06/01/2016 18:25,75,1,100,1,8,18:25
06/01/2016 18:30,70,1,100,1,8,18:30
06/01/2016 18:35,60,1,100,1,52,18:35
06/01/2016 18:40,69,1,100,1,43,18:40
06/01/2016 18:45,54,1,100,1,45,18:45
06/01/2016 18:50,36,1,100,1,2,18:50
06/01/2016 18:55,48,1,100,1,35,18:55
06/01/2016 19:00,69,1,100,1,44,19:00
06/01/2016 19:05,58,1,100,1,23,19:05
06/01/2016 19:10,59,1,100,1,42,19:10
06/01/2016 19:15,60,1,100,1,21,19:15
06/01/2016 19:20,60,1,100,1,35,19:20
06/01/2016 19:25,60,1,100,1,43,19:25
06/01/2016 19:30,53,1,100,1,35,19:30
06/01/2016 19:35,66,1,100,1,56,19:35
06/01/2016 19:40,60,1,100,1,30,19:40
06/01/2016 19:45,49,1,100,1,29,19:45
06/01/2016 19:50,55,1,100,1,54,19:50
06/01/2016 19:55,45,1,100,1,46,19:55
06/01/2016 20:00,38,1,100,1,42,20:00
06/01/2016 20:05,40,1,100,1,38,20:05
06/01/2016 20:10,51,1,100,1,51,20:10
06/01/2016 20:15,23,1,100,1,46,20:15
06/01/2016 20:20,42,1,100,1,8,20:20
06/01/2016 20:25,47,1,100,1,54,20:25
06/01/2016 20:30,29,1,100,1,50,20:30
06/01/2016 20:35,37,1,100,1,21,20:35
06/01/2016 20:40,29,1,100,1,21,20:40
06/01/2016 20:45,30,1,100,1,49,20:45
06/01/2016 20:50,41,1,100,1,44,20:50
06/01/2016 20:55,29,1,100,1,2,20:55
06/01/2016 21:00,36,1,100,1,37,21:00
06/01/2016 21:05,37,1,100,1,12,21:05
06/01/2016 21:10,31,1,100,1,3,21:10
06/01/2016 21:15,31,1,100,1,30,21:15
06/01/2016 21:20,32,1,100,1,22,21:20
06/01/2016 21:25,39,1,100,1,8,21:25
06/01/2016 21:30,32,1,100,1,1,21:30
06/01/2016 21:35,30,1,100,1,52,21:35
06/01/2016 21:40,36,1,100,1,48,21:40
06/01/2016 21:45,35,1,100,1,26,21:45
06/01/2016 21:50,32,1,100,1,0,21:50
06/01/2016 21:55,25,1,100,1,9,21:55
06/01/2016 22:00,22,1,100,1,17,22:00
06/01/2016 22:05,18,1,100,1,25,22:05
06/01/2016 22:10,17,1,100,1,52,22:10
06/01/2016 22:15,26,1,100,1,51,22:15
06/01/2016 22:20,23,1,100,1,45,22:20
06/01/2016 22:25,24,1,100,1,13,22:25
06/01/2016 22:30,24,1,100,1,20,22:30
06/01/2016 22:35,19,1,100,1,57,22:35
06/01/2016 22:40,18,1,100,1,50,22:40
06/01/2016 22:45,16,1,100,1,11,22:45
06/01/2016 22:50,21,1,100,1,59,22:50
06/01/2016 22:55,16,1,100,1,0,22:55
06/01/2016 23:00,11,1,100,1,4,23:00
06/01/2016 23:05,13,1,100,1,7,23:05
06/01/2016 23:10,19,1,100,1,58,23:10
06/01/2016 23:15,11,1,100,1,35,23:15
06/01/2016 23:20,13,1,100,1,4,23:20
06/01/2016 23:25,8,1,100,1,39,23:25
06/01/2016 23:30,13,1,100,1,10,23:30
06/01/2016 23:35,12,1,100,1,39,23:35
06/01/2016 23:40,15,1,100,1,59,23:40
06/01/2016 23:45,12,1,100,1,34,23:45
06/01/2016 23:50,11,1,100,1,18,23:50
06/01/2016 23:55,10,1,100,1,49,23:55
07/01/2016 0:00,6,1,100,1,18,0:00
07/01/2016 0:05,8,1,100,1,44,0:05
07/01/2016 0:10,11,1,100,1,37,0:10
07/01/2016 0:15,9,1,100,1,46,0:15
07/01/2016 0:20,8,1,100,1,28,0:20
07/01/2016 0:25,8,1,100,1,5,0:25
07/01/2016 0:30,5,1,100,1,25,0:30
07/01/2016 0:35,8,1,100,1,11,0:35
07/01/2016 0:40,8,1,100,1,8,0:40
07/01/2016 0:45,6,1,100,1,11,0:45
07/01/2016 0:50,5,1,100,1,21,0:50
07/01/2016 0:55,9,1,100,1,53,0:55
07/01/2016 1:00,5,1,100,1,43,1:00
07/01/2016 1:05,2,1,100,1,18,1:05
07/01/2016 1:10,3,1,100,1,36,1:10
07/01/2016 1:15,5,1,100,1,5,1:15
07/01/2016 1:20,5,1,100,1,11,1:20
07/01/2016 1:25,1,1,100,1,45,1:25
07/01/2016 1:30,6,1,100,1,31,1:30
07/01/2016 1:35,2,1,100,1,0,1:35
07/01/2016 1:40,2,1,100,1,7,1:40
07/01/2016 1:45,7,1,100,1,26,1:45
07/01/2016 1:50,4,1,100,1,14,1:50
07/01/2016 1:55,5,1,100,1,1,1:55
07/01/2016 2:00,5,1,100,1,23,2:00
07/01/2016 2:05,4,1,100,1,17,2:05
07/01/2016 2:10,1,1,100,1,14,2:10
07/01/2016 2:15,3,1,100,1,14,2:15
07/01/2016 2:20,1,1,100,1,25,2:20
07/01/2016 2:25,1,1,100,1,14,2:25
07/01/2016 2:30,4,1,100,1,35,2:30
07/01/2016 2:35,5,1,100,1,12,2:35
07/01/2016 2:40,7,1,100,1,39,2:40
07/01/2016 2:45,3,1,100,1,26,2:45
07/01/2016 2:50,8,1,100,1,5,2:50
07/01/2016 2:55,5,1,100,1,9,2:55
07/01/2016 3:00,1,1,100,1,54,3:00
07/01/2016 3:05,2,1,100,1,47,3:05
07/01/2016 3:10,1,1,100,1,12,3:10
07/01/2016 3:15,5,1,100,1,29,3:15
07/01/2016 3:20,2,1,100,1,31,3:20
07/01/2016 3:25,4,1,100,1,22,3:25
07/01/2016 3:30,7,1,100,1,51,3:30
07/01/2016 3:35,9,1,100,1,23,3:35
07/01/2016 3:40,7,1,100,1,26,3:40
07/01/2016 3:45,7,1,100,1,11,3:45
07/01/2016 3:50,10,1,100,1,39,3:50
07/01/2016 3:55,7,1,100,1,10,3:55
07/01/2016 4:00,9,1,100,1,18,4:00
07/01/2016 4:05,10,1,100,1,42,4:05
07/01/2016 4:10,12,1,100,1,2,4:10
07/01/2016 4:15,17,1,100,1,35,4:15
07/01/2016 4:20,14,1,100,1,43,4:20
07/01/2016 4:25,16,1,100,1,20,4:25
07/01/2016 4:30,14,1,100,1,0,4:30
07/01/2016 4:35,19,1,100,1,11,4:35
07/01/2016 4:40,26,1,100,1,38,4:40
07/01/2016 4:45,28,1,100,1,24,4:45
07/01/2016 4:50,31,1,100,1,56,4:50
07/01/2016 4:55,30,1,100,1,40,4:55
07/01/2016 5:00,26,1,100,1,15,5:00
07/01/2016 5:05,45,1,100,1,8,5:05
07/01/2016 5:10,46,1,100,1,36,5:10
07/01/2016 5:15,52,1,100,1,33,5:15
07/01/2016 5:20,62,1,100,1,32,5:20
07/01/2016 5:25,62,1,100,1,4,5:25
07/01/2016 5:30,75,1,100,1,20,5:30
07/01/2016 5:35,66,1,100,1,38,5:35
07/01/2016 5:40,87,1,100,1,9,5:40
07/01/2016 5:45,90,1,100,1,26,5:45
07/01/2016 5:50,91,1,100,1,27,5:50
07/01/2016 5:55,72,1,100,1,54,5:55
07/01/2016 6:00,105,1,100,0,1140,6:00
07/01/2016 6:05,90,1,100,1,39,6:05
07/01/2016 6:10,104,1,100,0,198,6:10
07/01/2016 6:15,125,1,100,0,462,6:15
07/01/2016 6:20,113,1,100,0,995,6:20
07/01/2016 6:25,142,1,100,0,1346,6:25
07/01/2016 6:30,124,1,100,0,627,6:30
07/01/2016 6:35,146,1,100,0,641,6:35
07/01/2016 6:40,145,1,100,0,248,6:40
07/01/2016 6:45,153,1,100,0,1851,6:45
07/01/2016 6:50,137,1,100,0,989,6:50
07/01/2016 6:55,154,1,100,0,1697,6:55
07/01/2016 7:00,140,1,100,0,356,7:00
07/01/2016 7:05,152,1,100,0,820,7:05
07/01/2016 7:10,132,1,100,0,753,7:10
07/01/2016 7:15,115,1,100,0,1457,7:15
07/01/2016 7:20,123,1,100,0,1535,7:20
07/01/2016 7:25,117,1,100,0,1501,7:25
07/01/2016 7:30,99,1,100,1,30,7:30
07/01/2016 7:35,79,1,100,1,28,7:35
07/01/2016 7:40,83,1,100,1,7,7:40
07/01/2016 7:45,79,1,100,1,58,7:45
07/01/2016 7:50,67,1,100,1,1,7:50
07/01/2016 7:55,72,1,100,1,14,7:55
07/01/2016 8:00,82,1,100,1,9,8:00
07/01/2016 8:05,76,1,100,1,46,8:05
07/01/2016 8:10,78,1,100,1,18,8:10
07/01/2016 8:15,62,1,100,1,13,8:15
07/01/2016 8:20,74,1,100,1,45,8:20
07/01/2016 8:25,68,1,100,1,4,8:25
07/01/2016 8:30,79,1,100,1,40,8:30
07/01/2016 8:35,69,1,100,1,33,8:35
07/01/2016 8:40,83,1,100,1,19,8:40
07/01/2016 8:45,65,1,100,1,13,8:45
07/01/2016 8:50,90,1,100,1,17,8:50
07/01/2016 8:55,83,1,100,1,56,8:55
07/01/2016 9:00,89,1,100,1,58,9:00
07/01/2016 9:05,93,1,100,1,44,9:05
07/01/2016 9:10,86,1,100,1,6,9:10
07/01/2016 9:15,94,1,100,1,52,9:15
07/01/2016 9:20,93,1,100,1,58,9:20
07/01/2016 9:25,88,1,100,1,42,9:25
07/01/2016 9:30,121,1,100,0,1542,9:30
07/01/2016 9:35,103,1,100,0,1161,9:35
07/01/2016 9:40,119,1,100,0,901,9:40
07/01/2016 9:45,110,1,100,0,1234,9:45
07/01/2016 9:50,115,1,100,0,1027,9:50
07/01/2016 9:55,99,1,100,1,30,9:55
07/01/2016 10:00,99,1,100,1,36,10:00
07/01/2016 10:05,89,1,100,1,43,10:05
07/01/2016 10:10,97,1,100,1,21,10:10
07/01/2016 10:15,86,1,100,1,11,10:15
07/01/2016 10:20,94,1,100,1,39,10:20
07/01/2016 10:25,89,1,100,1,35,10:25
07/01/2016 10:30,113,1,100,0,1673,10:30
07/01/2016 10:35,98,1,100,1,32,10:35
07/01/2016 10:40,92,1,100,1,28,10:40
07/01/2016 10:45,101,1,100,0,560,10:45
07/01/2016 10:50,94,1,100,1,26,10:50
07/01/2016 10:55,79,1,100,1,55,10:55
07/01/2016 11:00,72,1,100,1,3,11:00
07/01/2016 11:05,99,1,100,1,42,11:05
07/01/2016 11:10,91,1,100,1,3,11:10
07/01/2016 11:15,95,1,100,1,33,11:15
07/01/2016 11:20,107,1,100,0,1694,11:20
07/01/2016 11:25,97,1,100,1,13,11:25
07/01/2016 11:30,110,1,100,0,499,11:30
07/01/2016 11:35,114,1,100,0,240,11:35
07/01/2016 11:40,87,1,100,1,38,11:40
07/01/2016 11:45,112,1,100,0,1127,11:45
07/01/2016 11:50,87,1,100,1,58,11:50
07/01/2016 11:55,89,1,100,1,11,11:55
07/01/2016 12:00,89,1,100,1,26,12:00
07/01/2016 12:05,91,1,100,1,36,12:05
07/01/2016 12:10,105,1,100,0,1144,12:10
07/01/2016 12:15,85,1,100,1,55,12:15
07/01/2016 12:20,104,1,100,0,671,12:20
07/01/2016 12:25,79,1,100,1,8,12:25
07/01/2016 12:30,71,1,100,1,17,12:30
07/01/2016 12:35,89,1,100,1,36,12:35
07/01/2016 12:40,80,1,100,1,32,12:40
07/01/2016 12:45,107,1,100,0,1733,12:45
07/01/2016 12:50,86,1,100,1,32,12:50
07/01/2016 12:55,103,1,100,0,1753,12:55
07/01/2016 13:00,92,1,100,1,30,13:00
07/01/2016 13:05,95,1,100,1,5,13:05
07/01/2016 13:10,92,1,100,1,15,13:10
07/01/2016 13:15,81,1,100,1,54,13:15
07/01/2016 13:20,94,1,100,1,59,13:20
07/01/2016 13:25,87,1,100,1,18,13:25
07/01/2016 13:30,86,1,100,1,45,13:30
07/01/2016 13:35,101,1,100,0,275,13:35
07/01/2016 13:40,93,1,100,1,44,13:40
07/01/2016 13:45,90,1,100,1,8,13:45
07/01/2016 13:50,86,1,100,1,38,13:50
07/01/2016 13:55,84,1,100,1,21,13:55
07/01/2016 14:00,89,1,100,1,26,14:00
07/01/2016 14:05,83,1,100,1,25,14:05
07/01/2016 14:10,104,1,100,0,1009,14:10
07/01/2016 14:15,86,1,100,1,57,14:15
07/01/2016 14:20,93,1,100,1,10,14:20
07/01/2016 14:25,110,1,100,0,327,14:25
07/01/2016 14:30,90,1,100,1,31,14:30
07/01/2016 14:35,100,1,100,1,19,14:35
07/01/2016 14:40,108,1,100,0,1090,14:40
07/01/2016 14:45,92,1,100,1,11,14:45
07/01/2016 14:50,93,1,100,1,1,14:50
07/01/2016 14:55,95,1,100,1,1,14:55
07/01/2016 15:00,73,1,100,1,58,15:00
07/01/2016 15:05,96,1,100,1,25,15:05
07/01/2016 15:10,92,1,100,1,37,15:10
07/01/2016 15:15,94,1,100,1,4,15:15
07/01/2016 15:20,97,1,100,1,38,15:20
07/01/2016 15:25,71,1,100,1,49,15:25
07/01/2016 15:30,105,1,100,0,1724,15:30
07/01/2016 15:35,93,1,100,1,38,15:35
07/01/2016 15:40,102,1,100,0,1499,15:40
07/01/2016 15:45,91,1,100,1,46,15:45
07/01/2016 15:50,94,1,100,1,25,15:50
07/01/2016 15:55,96,1,100,1,11,15:55
07/01/2016 16:00,94,1,100,1,27,16:00
07/01/2016 16:05,83,1,100,1,13,16:05
07/01/2016 16:10,87,1,100,1,15,16:10
07/01/2016 16:15,84,1,100,1,24,16:15
07/01/2016 16:20,99,1,100,1,32,16:20
07/01/2016 16:25,87,1,100,1,0,16:25
07/01/2016 16:30,87,1,100,1,6,16:30
07/01/2016 16:35,96,1,100,1,1,16:35
07/01/2016 16:40,96,1,100,1,10,16:40
07/01/2016 16:45,92,1,100,1,23,16:45
07/01/2016 16:50,90,1,100,1,41,16:50
07/01/2016 16:55,88,1,100,1,39,16:55
07/01/2016 17:00,88,1,100,1,49,17:00
07/01/2016 17:05,97,1,100,1,51,17:05
07/01/2016 17:10,83,1,100,1,18,17:10
07/01/2016 17:15,114,1,100,0,1819,17:15
07/01/2016 17:20,103,1,100,0,772,17:20
07/01/2016 17:25,103,1,100,0,1750,17:25
07/01/2016 17:30,88,1,100,1,54,17:30
07/01/2016 17:35,87,1,100,1,48,17:35
07/01/2016 17:40,87,1,100,1,32,17:40
07/01/2016 17:45,81,1,100,1,26,17:45
07/01/2016 17:50,87,1,100,1,35,17:50
07/01/2016 17:55,86,1,100,1,42,17:55
07/01/2016 18:00,76,1,100,1,35,18:00
07/01/2016 18:05,63,1,100,1,53,18:05
07/01/2016 18:10,64,1,100,1,33,18:10
07/01/2016 18:15,79,1,100,1,21,18:15
07/01/2016 18:20,67,1,100,1,11,18:20
07/01/2016 18:25,79,1,100,1,21,18:25
07/01/2016 18:30,58,1,100,1,16,18:30
07/01/2016 18:35,79,1,100,1,29,18:35
07/01/2016 18:40,71,1,100,1,27,18:40
07/01/2016 18:45,69,1,100,1,18,18:45
07/01/2016 18:50,60,1,100,1,56,18:50
07/01/2016 18:55,72,1,100,1,12,18:55
07/01/2016 19:00,57,1,100,1,25,19:00
07/01/2016 19:05,75,1,100,1,43,19:05
07/01/2016 19:10,55,1,100,1,48,19:10
07/01/2016 19:15,71,1,100,1,18,19:15
07/01/2016 19:20,67,1,100,1,46,19:20
07/01/2016 19:25,75,1,100,1,9,19:25
07/01/2016 19:30,69,1,100,1,20,19:30
07/01/2016 19:35,50,1,100,1,13,19:35
07/01/2016 19:40,63,1,100,1,43,19:40
07/01/2016 19:45,67,1,100,1,40,19:45
07/01/2016 19:50,59,1,100,1,59,19:50
07/01/2016 19:55,47,1,100,1,12,19:55
07/01/2016 20:00,55,1,100,1,42,20:00
07/01/2016 20:05,44,1,100,1,6,20:05
07/01/2016 20:10,52,1,100,1,31,20:10
07/01/2016 20:15,43,1,100,1,45,20:15
